SHORT_SWORD,102,白金黎明
SHORT_SWORD,103,二重蟹钳,Dual Scissors
SHORT_SWORD,104,鬼神激棍古兰伽,Demonlord Bludgeon
SHORT_SWORD,105,七星剑【天玑】
SHORT_SWORD,106,生命of搜寻者,Sieger-Ankh
SHORT_SWORD,107,THE夏洛克,Le Limier
SHORT_SWORD,108,叛牙星宿一,Feral Fangs
SHORT_SWORD,109,电龙刺剑,Astalos Rapier
SHORT_SWORD,110,辟邪之银扇【莎草眼蝶】
SHORT_SWORD,111,铠怨鬼剑【怨无尽】,Spirit Stealer
SHORT_SWORD,112,绯天之剑·六仙不动,Shaucha Divine Gloryblade
SHORT_SWORD,113,血宴烛,Bloodlust Blade
SHORT_SWORD,114,冰镜圆月手斧,Winter's Feast Hatchet
SHORT_SWORD,115,巨块剑图尼伊特,Giant's Sword "Goltsneit"
SHORT_SWORD,116,冥渊摇剑【热浪】,Abyssal Sunburst
SHORT_SWORD,117,蔷薇旺盛,Rosengedien
SHORT_SWORD,118,仙人掌繁荣
SHORT_SWORD,119,王国骑士剑高洁·改,Royal Order's Sword+
SHORT_SWORD,120,远古机械·单手剑,Antique Machina SS
SHORT_SWORD,121,失落代码【卡恩文南】
SHORT_SWORD,122,雷狼龙玩偶
SHORT_SWORD,123,谎言or真实
SHORT_SWORD,124,冰帝穹宫
SHORT_SWORD,125,凶宝【翠岚】
SHORT_SWORD,126,刻银碎剑
TWIN_SWORD,001,冰炎魔剑,Blizzard and Blaze
TWIN_SWORD,003,圣徒之刃,Sacred Espadas
TWIN_SWORD,006,爆鳞双斧火神伏尔甘,Bazelhound Rookslayer
TWIN_SWORD,012,冻刻暴风雪,Raider's Icecarvers
TWIN_SWORD,017,决斗双短剑,Dual Daggers
TWIN_SWORD,018,双战爪,Dual Cleavers
TWIN_SWORD,019,终告的双锯·改,Final Chainsaws+
TWIN_SWORD,021,狂野战斧,Wild Hatchets
TWIN_SWORD,028,鸟喙信天鸡蛇双剑,Kulu Katolos Blades
TWIN_SWORD,029,泥沼之骨·改,Valtos Os+
TWIN_SWORD,030,万雷双剑【小夜】改,Thunderblades+
TWIN_SWORD,031,对匕蛮炎双剑·改,Lohenschild+
TWIN_SWORD,050,炎火忍双刃,Kamura Ninja Blades
TWIN_SWORD,051,晓光双剑荣光,Dawnmoon Disrupters
TWIN_SWORD,052,梦魇双爪人鱼利爪·改,Nightmare Frilled Claws+
TWIN_SWORD,053,祸名品【大幽鬼无愧】,Mighty Soulchoker
TWIN_SWORD,054,泥＝细切,Mud Shredders
TWIN_SWORD,055,神照·风云一双,Twin Twisters
TWIN_SWORD,056,神照·雷祸一双,Double Discharge
TWIN_SWORD,057,超级单体·改,Supercell+
TWIN_SWORD,058,传奇之圣剑,Auditore Glam
TWIN_SWORD,059,冰层灵魂寒剑,Gelid Heart
TWIN_SWORD,060,骨之双钩爪·改,Talon Gemini+
TWIN_SWORD,061,焰刃无尽火,Unquenchable Flames
TWIN_SWORD,063,双颚蝶剑,Gila Ro Waga
TWIN_SWORD,064,肉球乱舞爪,Raging Paws
TWIN_SWORD,065,青熊双钺【大江山】,Oeyama Axes
TWIN_SWORD,066,冰雪极寒双刃,Snow Ravines
TWIN_SWORD,067,猛毒往事,The Legend
TWIN_SWORD,068,水裂水兽水兽·改,Double Droth Flood+
TWIN_SWORD,069,血风伤刃奇怪龙碎片·改,Blood Wind Skards+
TWIN_SWORD,070,双炎剑对龙,Flaming Wyvern Lovers
TWIN_SWORD,072,无明连刃【真谛】,Avidya Blades
TWIN_SWORD,073,磨刀斋女舞奉双·改,Dark Aurora+
TWIN_SWORD,074,真·王牙双刃【天业】,Oppressor's Miracle
TWIN_SWORD,075,轰爪【大虎血】改,Huge Tigrex Claws+
TWIN_SWORD,076,兄弟剑暴君·改,Diablos Smashers+
TWIN_SWORD,077,钢龙烈风刃,Daora's Ventus
TWIN_SWORD,078,霞双剑霞龙,Chameleos Blades
TWIN_SWORD,079,斗神刚鬼【惊险道】,Suzuka Akurou
TWIN_SWORD,081,赤绝双翼北河弟,Crimson Twinwing
TWIN_SWORD,082,水母挽歌,Elegant Jelly
TWIN_SWORD,083,百龙双刃【瞬息万变】,Rampage Twinblades V
TWIN_SWORD,0843,忍团子【睡蜜玉】极,Stealth Dango Ultimate
TWIN_SWORD,085,护村双刃·勇,Guardian Dual Blades
TWIN_SWORD,100,炎火杰双剑,Fine Kamura Blades
TWIN_SWORD,101,金银龙对剑
TWIN_SWORD,102,甲壳剑大名盾蟹,Lobster Piercers
TWIN_SWORD,103,大卸八块,Limb Cutter
TWIN_SWORD,104,鬼神斗拳【狱杀】,Demonlord Fist
TWIN_SWORD,105,七星连刃【摇光】
TWIN_SWORD,106,乌鸦of乘载者,Aasklauen
TWIN_SWORD,107,THE理想乡,Le Shangri-La
TWIN_SWORD,108,叛爪轩辕十二,Terrible Twins
TWIN_SWORD,109,究极雷光双剑,Twin Wyvern Bolts
TWIN_SWORD,110,辟邪之双刀【剑尾蛱蝶】
TWIN_SWORD,111,铠怨鬼刃【怨无悔】,Blue Blaze Blades
TWIN_SWORD,112,极光雪爪雪人鱼,Glistening Snow Claws
TWIN_SWORD,113,溶翁双剑几何,Magma Slicers+
TWIN_SWORD,114,爆炎双斧燋烁
TWIN_SWORD,115,血爪伤痕,Bloody Nails Wunde
TWIN_SWORD,116,冰镜圆月爪,Fengul Frostclaws
TWIN_SWORD,117,巨块双剑阿耳戈斯,Binary Gorgoth
TWIN_SWORD,118,冥渊双刃【蚀天】,Abyssal Celestials
TWIN_SWORD,119,蔷薇野心,Rosenehrgeiz
TWIN_SWORD,120,仙人掌雄心
TWIN_SWORD,121,王国骑士双剑意志·改,Royal Order's Rapiers+
TWIN_SWORD,122,远古机械·双剑,Antique Machina DB
TWIN_SWORD,123,村长双刀【不限】改,Elder Fugen's Blades+
TWIN_SWORD,124,失落代码【科拉达】
TWIN_SWORD,125,雪鬼兽玩偶
TWIN_SWORD,126,香格里拉or哈迪斯
TWIN_SWORD,127,冰圣幽冥
TWIN_SWORD,128,凶扇【黑风白雨】
TWIN_SWORD,129,刻银灭刃
TACHI,003,真飞龙刀【绯红】,Wyvern Blade "Scarlet"
TACHI,006,爆鳞刀赤红爆炸,Bazel Jarre Blazer
TACHI,007,真飞龙刀【翠绿】改,Wyvern Blade "Jade"+
TACHI,014,轰刀【饿虎】改,Desperate Roar+
TACHI,015,无名刀【空谛】,Avidya Saber
TACHI,019,铁刀【神乐】,Iron Gospel
TACHI,021,铁锯刀【千切】,Julienne Blade
TACHI,024,骨镰,Bone Reaper
TACHI,030,鸟喙信天鸡蛇刀,Kulu Katolos Seif
TACHI,031,泥沼之爪·改,Valtos Slough+
TACHI,032,飞雷闪刀【伐鬼】改,Shockstrike+
TACHI,033,利刃蛮炎刀·改,Lohenschwert+
TACHI,050,炎火忍刀,Kamura Ninja Blade
TACHI,051,大风镰刀朔风,Reaper Blade Boldus
TACHI,052,晓光刺刀荣光,Dawnlight Blade
TACHI,053,梦魇刀人鱼狂舞·改,Nightmare Frilled Slash+
TACHI,054,祸名品【大幽鬼无天】,Tormented Shade Sword
TACHI,055,泥＝顽固,Abyss Bringer Blade
TACHI,056,神斩·风云灭裂,Pandemonium
TACHI,057,神斩·雷祸灭裂,Torrential Hail
TACHI,059,鬼神斩破刀·改,True Devil Slicer+
TACHI,060,护皇刀,Adamantine Lodestar
TACHI,061,六花垂冰丸【瑞雪】,Frostveldt
TACHI,062,暗无天日黑镰·改,Darkness Within+
TACHI,063,颚刃布拉克斯,Serrated Maw
TACHI,064,怨毒之大镰威太刀,Malicemonger
TACHI,067,灾祸镰达尔克那乌斯,Screakscythe
TACHI,068,雪鹿刀【鹿王角】,King Anteka Blade
TACHI,069,青熊长笔【鲑兽戏画】,Arzuros Telltail
TACHI,070,魂缚刀【不知火】,Spiritbinder
TACHI,071,白兔棘刃【因幡】,Inaba's Thorns
TACHI,072,骨断刀【断影】改,Sunderer+
TACHI,073,剧毒之吻,Belladonna's Bite
TACHI,074,水瓶战斧·改,Wasserfallis+
TACHI,075,土砂岩堡,Barroth Velberg
TACHI,076,岩龙重刀,Makra's Basalt
TACHI,077,冰牙极寒琥珀刃,Amberfang Gelfidall
TACHI,079,玉绳绝佳丽斩刀·改,Tamonowo Zekkarei+
TACHI,080,真·王牙刀【天渊】,Oppressor's Abyss
TACHI,082,钢龙暴风,Daora's Storm
TACHI,083,炎帝王刀【海市蜃楼】,Imperial Flickerflame
TACHI,084,海市蜃楼弯刀,Skulduggery
TACHI,085,大鬼薙刀【罗刹】,Evil Demon Halberd
TACHI,087,赤绝闪翼十字三,Red Flash
TACHI,088,继承宝刀【真炎火】,Kamura's Legacy
TACHI,089,百龙刀【千变万化】,Rampage Blade V
TACHI,090,苍星太刀【舞龙】,Azure Star "Dragon Dance"
TACHI,091,护村太刀·勇,Guardian Long Sword
TACHI,100,炎火杰刀,Fine Kamura Rapier
TACHI,101,飞龙刀【月】
TACHI,102,飞龙刀【银】
TACHI,103,大名盾爪镰,Daimyo Cutter
TACHI,104,撕裂,Killer's Sickle
TACHI,105,鬼神薙刀【阿修罗】,Demonlord Halberd
TACHI,106,七星刀【天权】
TACHI,107,钢铁of审判,Stahlurteil
TACHI,108,THE十诫,Le Décalogue
TACHI,109,叛刃参宿五,Khanga Rebellion
TACHI,110,真飞龙刀【亚历山】,Wyvern Blade "Alexa"
TACHI,111,辟邪之太刀【线蛱蝶】
TACHI,112,铠怨鬼刀【怨无天】,Devil's Deal
TACHI,113,极光雪刀雪人鱼,Flicker Blizzard Slash
TACHI,114,溶翁太刀铁骑,Magma Disaster+
TACHI,115,炸裂迸发爆炎刀
TACHI,116,裂空之翼,Fissureforce
TACHI,117,冰镜圆月刀,Moonbrand "Lua Cheia"
TACHI,118,巨块刀泰坦,Titanfeller
TACHI,119,冥渊斩刀【天雷】,Abyssal Flicker
TACHI,120,蔷薇天堂,Rosenhimmel
TACHI,121,仙人掌天堂
TACHI,122,王国骑士太刀英勇·改,Royal Order's Claymore+
TACHI,123,远古机械·太刀,Antique Machina LS
TACHI,124,黑刀【终式】,Final Black Katana
TACHI,125,失落代码【天羽羽斩】
TACHI,126,迅龙玩偶,迅龙玩偶
TACHI,127,混沌or法律,混沌or法律
TACHI,128,冰灵芒刃,冰灵芒刃
TACHI,129,凶刀【催花雨】,凶刀【催花雨】
TACHI,130,刻银斩刀,刻银斩刀
HAMMER,001,超越钢龙锤,Daora's Hyperborea
HAMMER,007,冰铁毁坏,Pykrete Punisher
HAMMER,012,无明锤【中谛】,Avidya Breaker
HAMMER,018,战争权杖,War Mace
HAMMER,019,鬼铁,Iron Devil
HAMMER,020,沉重岩骨锤,Heavy Bone Bludgeon
HAMMER,027,鸟喙信天鸡蛇锤,Kulu Katolos Stick
HAMMER,028,毒妖锤顶点变色龙·改,Datura Pounder+
HAMMER,030,强袭蛮炎锤·改,Phoenix Testament+
HAMMER,043,雪崩骑士,Avalanche Ritter
HAMMER,050,炎火忍钩锤,Kamura Ninja HAMMER,mer
HAMMER,051,飓风大锤,Blower's HAMMER,mer
HAMMER,052,刚力王·金刚天锤,Hallowed Pronged HAMMER,mer
HAMMER,053,梦魇锤人鱼怒击·改,Nightmare Frilled Blow+
HAMMER,054,祸名品【大幽鬼无恩】,Mighty Souldevourer
HAMMER,055,雪鬼兽！啪叽啪叽！,Abominable Avalanche
HAMMER,056,泥＝粉碎,Doomsday HAMMER,mer
HAMMER,057,神溃·风云烈震,Skyfold Boldblow
HAMMER,058,神溃·雷祸烈震,Skyfold Furyflash
HAMMER,059,爆裂左轮,Burst Revolver
HAMMER,060,究极超新星·改,Hyper Nova+
HAMMER,061,大鬼铁之尊,Iron Giant's Soul
HAMMER,062,战争狂击,War Basher
HAMMER,063,坚骨锤,Hard Bone HAMMER,mer
HAMMER,064,擎天斧·改,Atlas Crusher+
HAMMER,065,ZZZ…睡熊,Dreamy Bear
HAMMER,066,灵锤之南瓜魔王,Magic Pumpking
HAMMER,068,灾祸锤厄运之始,Dark Morte
HAMMER,069,全心全蛋丸鸟卵锤,Gargegg HAMMER,mer
HAMMER,070,青熊锤【叁型】,Bearly Eyhammer
HAMMER,071,沉重蚀锤,Heavy HAMMER,mer
HAMMER,072,罗蕾莱·改,Lorelei+
HAMMER,073,土砂势力,Barroth Momentum
HAMMER,074,奇怪龙落雷锤·改,Bag o' Booms+
HAMMER,075,六翼蛇王锤艾因加纳,Cataclysmic Portent
HAMMER,076,迷惑张皇甲坚锤·改,Armored Megagogue+
HAMMER,077,岩龙猛击,Basarios Bash
HAMMER,079,海波挠山光明锤·改,Enlightenment HAMMER,mer+
HAMMER,080,火龙碎火神锤,Rathalos Cosh
HAMMER,081,真·王牙锤【破天】,Oppressor's Sway
HAMMER,082,轰锤【大虎丸】改,Huge Tigrex HAMMER,mer+
HAMMER,083,破锤粉碎者·改,Finishing HAMMER,mer+
HAMMER,084,炎王巨城,Teostra de la Torre
HAMMER,085,幻神之迪莫戈尔戈,Diamgolgo's Phantasm
HAMMER,086,怒发天大金狮,Mane Master Rajang
HAMMER,088,赤绝刚翼大火星,Crimson Forcewing
HAMMER,089,百龙锤【逝者如斯】,Rampage HAMMER,mer V
HAMMER,090,护村战锤·勇,Guardian HAMMER,mer
HAMMER,100,炎火杰钩锤,Fine Kamura HAMMER,mer
HAMMER,101,星碎殒落
HAMMER,102,断骨斧锤,Big Blue Chopper
HAMMER,103,鬼神锤【金鬼】,Demonlord Sledge
HAMMER,104,斗宿锤【天府】
HAMMER,105,权力of仇恨,?chtungsblick
HAMMER,106,THE大地,La Terre
HAMMER,107,叛锤大陵五,Argyl HAMMER,mer
HAMMER,108,电龙碎无情雷王,Astalos Striker
HAMMER,109,辟邪之锤【宇迦之御魂】
HAMMER,110,铠怨鬼锤【怨无恩】,Devil's Die
HAMMER,111,绯天之锤·六仙金刚,Peak Pronged HAMMER,mer
HAMMER,112,极光雪锤雪人鱼,Flicker Blizzard Blow
HAMMER,113,溶翁大锤净化,Magma Masher+
HAMMER,114,嚼碎粉末,Tooth Grinder
HAMMER,115,冰镜圆月碎,HAMMER,mer of Snowfallen
HAMMER,116,巨块锤赫朗格尼尔,Gornir
HAMMER,117,冥渊巨锤【狂风】,Abyssal Windstorm
HAMMER,118,蔷薇雷雨,Rosenunwetter
HAMMER,119,仙人掌风暴
HAMMER,120,王国骑士大锤力量·改,Royal Order's Bludgeon+
HAMMER,121,远古机械·大锤,Antique Machina H
HAMMER,122,失落代码【妙尔尼尔】
HAMMER,123,角龙玩偶,角龙玩偶
HAMMER,124,诞生or死亡,诞生or死亡
HAMMER,125,冰军极地,冰军极地
HAMMER,126,凶镜【妖云】,凶镜【妖云】
HAMMER,127,刻银破锤,刻银破锤
WHISTLE,001,炎王红莲琴笛,Teostra's Musica
WHISTLE,002,女帝之笛·改,Queen's Harmonium+
WHISTLE,006,爆鳞鼓赤红喷焰,Baselsium Rookslayer
WHISTLE,012,轰鼓【大虎钟】改,Tigrex Roar+
WHISTLE,013,无明笛【假谛】,Avidya Harmonic
WHISTLE,018,巨大风笛,Great Bagpipe
WHISTLE,020,硬骨号角,Hardened Bone Horn
WHISTLE,029,鸟喙信天鸡蛇笛,Kulu Katolos Mosso
WHISTLE,031,毒妖笛音变色龙·改,Datura Accelerando+
WHISTLE,034,号角蛮炎笛·改,Horn of the Indomitable+
WHISTLE,050,炎火忍笛,Kamura Ninja Horn
WHISTLE,051,大风镰笛金风,Great Gale Horn
WHISTLE,052,真蛙式·借力改,Amphibia Larghetto+
WHISTLE,053,梦魇笛人鱼常伴·改,Nightmare Flute+
WHISTLE,054,祸名品【大幽鬼无明】,Mighty Souleraser
WHISTLE,055,永恒怨恨,Doomed Bell
WHISTLE,056,神响·风云啼哭,Skytremor Typhoon
WHISTLE,057,神响·雷祸啼哭,Skytremor Rumble
WHISTLE,058,风号角,Wind Horn
WHISTLE,059,激昂音奏笛·改,Rinforzato+
WHISTLE,060,土著号角,Native's Horn
WHISTLE,061,终极恋钟魔法之钟,Bell of Laertes
WHISTLE,062,大毒奏葛萨克斯,Mycotoxic Fungasax
WHISTLE,063,大蜘蛛弦琴,Gossamer Cornupion
WHISTLE,064,蛮族低吼,Barbarian Grunt
WHISTLE,065,虫甲笛壹式,Vicello Unu
WHISTLE,066,绿虫甲笛叁式,Vicello Tre Green
WHISTLE,067,白虫甲笛叁式,Vicello Tre White
WHISTLE,068,黑虫甲笛肆式,Vicello Kvar Black
WHISTLE,069,青熊笛【叁式】,Zurogong Tertio
WHISTLE,070,水兽水响笛·改,Echoing Droth Roar+
WHISTLE,071,土砂笙【严之音】,Sandscreecher+
WHISTLE,072,奇怪叫吼长号角·改,Khezu Keen+
WHISTLE,073,泰坦岩龙贝斯,Titan's Rock
WHISTLE,074,冰牙冷河笛,Frigiguiro
WHISTLE,076,雷鸣音通神韵铃·改,Sublime Bell+
WHISTLE,077,红焰狩猎笛,Ophelia's Grace
WHISTLE,078,真·王牙琴【天禄】,Oppressor's Boon
WHISTLE,080,角王笛低音大号·改,Horned Tyrant's Horn+
WHISTLE,081,钢龙冷酷魂笛,Daora's Diabassoon
WHISTLE,082,魔神陶笛,Genie's Ocarina
WHISTLE,083,电电大太鼓【雷神】,Denden Delugesong
WHISTLE,084,赤绝澄翼帝王星,Crimson Clearwing
WHISTLE,086,狸古笛余韵绕梁,Raccoon Dog Auldhorn
WHISTLE,087,百龙笛【随心所欲】,Rampage Agitato V
WHISTLE,088,护村铁笛·勇,Guardian Horn
WHISTLE,100,炎火杰笛,Fine Kamura Flute
WHISTLE,101,金猎笛
WHISTLE,102,大名盾蟹响板,Colored Castanet
WHISTLE,103,鬼神电鼓【绯之魂】,Demonlord Djembe
WHISTLE,104,斗宿笛【天梁】
WHISTLE,105,音色of灭亡,Trauerklang
WHISTLE,106,THE额我略圣咏,Le Grégorien
WHISTLE,107,叛笛参宿七,Allysyl Muse
WHISTLE,108,雷霆狩猎笛,Grünlicht Flap
WHISTLE,109,辟邪之铃【稻荷神】
WHISTLE,110,铠怨鬼琵琶【怨无明】,Devil's Lute
WHISTLE,111,极光雪笛雪人鱼,Flicker Blizzard Flute
WHISTLE,112,熔新妇之响钟,Kampa Da Lavater
WHISTLE,113,炸裂星火爆炎鼓
WHISTLE,114,魔奏悲鸣,Magician's Allure
WHISTLE,115,冰镜圆月弦,Harmonic Resonance
WHISTLE,116,巨块鼓布戎忒斯,Seismic Pauken
WHISTLE,117,冥渊大笛【地陷】,Abyssal Hollow
WHISTLE,118,蔷薇灵魂,Rosenseele
WHISTLE,119,仙人掌灵魂
WHISTLE,120,王国骑士狩猎笛灵魂·改,Royal Order's Horn+
WHISTLE,121,远古机械·狩猎笛,Antique Machina HH
WHISTLE,122,女王笛,Glass Queen
WHISTLE,123,失落代码【阿夫洛斯】
WHISTLE,124,轰龙玩偶,轰龙玩偶
WHISTLE,125,欣喜or恐惧,欣喜or恐惧
WHISTLE,126,冰琴冻土,冰琴冻土
WHISTLE,127,凶琴【秋岚】,凶琴【秋岚】
WHISTLE,128,刻银打笛,刻银打笛
LANCE,001,鲜红日珥,Lejeu Prominence
LANCE,002,王者钢龙枪,Daora's Regulus
LANCE,006,爆鳞枪风暴胡拉坎,Bazel Myniad Queentaker
LANCE,007,失落巴别塔·改,Lost Babel+
LANCE,013,轰枪【大独虎】改,Great Tigrex LANCE,ce+
LANCE,018,千禧年,Millennial LANCE,ce
LANCE,020,究极钻头长枪·改,Exadrill LANCE,ce+
LANCE,021,硬骨枪,Hard Bone LANCE,ce
LANCE,029,鸟喙信天鸡蛇枪,Kulu Katolos Spear
LANCE,030,毒妖枪迷彩变色龙·改,Datura Stellaspear+
LANCE,050,炎火忍枪,Kamura Ninja Spear
LANCE,051,大风镰枪西南风,Great Gale LANCE,ce
LANCE,052,晓光刺枪荣光,Dawnmoon Piercer
LANCE,053,真蛙式·突掌改,Peeper+
