CHARGE_AXE,caxe025,赤龙守护盾斧1
CHARGE_AXE,caxe026,煌黑之盾斧/煌黑漆黑盾斧,
CHARGE_AXE,caxe027,魂魄斩苍炎斧,
CHARGE_AXE,caxe028,公会宫殿碟斧/宫廷镜盾【机星】,
CHARGE_AXE,caxe029,愤怒之狼,
CHARGE_AXE,caxe030,黑鹰/雷光黑鹰,
CHARGE_AXE,caxe031,黑龙盾斧/真·黑龙盾斧,
CHARGE_AXE,caxe032,赤龙守护盾斧2
GUN_LANCE,bs_gun001,铁铳枪/钢铁铳枪/铬钢铳枪/黑钢铳枪,
GUN_LANCE,bs_gun001,脉冲铳枪,op_gun003
GUN_LANCE,bs_gun001,灭尽龙的颤抖,op_gun005
GUN_LANCE,bs_gun001,优雅铳枪,op_gun007
GUN_LANCE,bs_gun001,火龙铳枪,op_gun009
GUN_LANCE,bs_gun001,泥岩铳枪,op_gun010
GUN_LANCE,bs_gun002,泥鱼龙铳枪,op_gun010
GUN_LANCE,bs_gun002,隐密加农炮,op_gun018
GUN_LANCE,bs_gun002,黑羽铳枪,op_gun024
GUN_LANCE,bs_gun003,防卫队铳枪,
GUN_LANCE,bs_gun003,风漂龙加农炮,op_gun007
GUN_LANCE,bs_gun003,冥灯龙铳枪改,op_gun011
GUN_LANCE,bs_gun003,霜漂加农炮,op_gun014
GUN_LANCE,bs_gun004,骨铳枪/大骨铳枪【龙尾】/龙骨铳枪,
GUN_LANCE,bs_gun004,牙龙铳枪,op_gun001
GUN_LANCE,bs_gun004,土砂龙铳枪,op_gun002
GUN_LANCE,bs_gun004,火炎铳枪,op_gun004
GUN_LANCE,bs_gun004,牙龙铳枪【黄牙】,op_gun006
GUN_LANCE,bs_gun004,爆鳞龙铳枪,op_gun012
GUN_LANCE,bs_gun004,爆鳞龙自尊,op_gun017
GUN_LANCE,bs_gun005,牙龙铳枪【大喰】,op_gun001
GUN_LANCE,bs_gun005,土砂龙破坏炮,op_gun002
GUN_LANCE,bs_gun005,痹贼铳枪【暗头巾】,op_gun006
GUN_LANCE,bs_gun005,碎龙破坏炮,op_gun019
GUN_LANCE,bs_gun005,斩龙破坏炮,op_gun020
GUN_LANCE,bs_gun005,罪罚铳枪,op_gun021
GUN_LANCE,bs_gun006,蛮颚龙加农炮,op_gun004
GUN_LANCE,bs_gun006,牙龙铳枪【黑头巾】,op_gun006
GUN_LANCE,bs_gun006,尸套龙火枪,op_gun008
GUN_LANCE,bs_gun006,腾跃雷颚,op_gun013
GUN_LANCE,bs_gun006,死灭烟火尸铳枪,op_gun015
GUN_LANCE,bs_gun006,巨牛大铳枪,op_gun022
GUN_LANCE,bs_gun007,金色的铳枪·水/毒/睡眠,
GUN_LANCE,bs_gun007,金色的铳枪·贼,op_gun001
GUN_LANCE,bs_gun007,金色的铳枪·土砂,op_gun002
GUN_LANCE,bs_gun007,金色的铳枪·飞雷,op_gun003
GUN_LANCE,bs_gun007,金色的铳枪·蛮颚,op_gun004
GUN_LANCE,bs_gun007,金色的铳枪·痹贼,op_gun006
GUN_LANCE,bs_gun007,金色的铳枪·风漂,op_gun007
GUN_LANCE,bs_gun007,金色的铳枪·尸套,op_gun008
GUN_LANCE,bs_gun007,金色的铳枪·王,op_gun009
GUN_LANCE,bs_gun007,金色的铳枪·泥鱼,op_gun010
GUN_LANCE,bs_gun007,金色的铳枪·爆鳞,op_gun012
GUN_LANCE,bs_gun008,铠罗铳枪·水/毒/睡眠/冰,
GUN_LANCE,bs_gun008,铠罗铳枪·贼,op_gun001
GUN_LANCE,bs_gun008,铠罗铳枪·土砂,op_gun002
GUN_LANCE,bs_gun008,铠罗铳枪·飞雷,op_gun003
GUN_LANCE,bs_gun008,铠罗铳枪·蛮颚,op_gun004
GUN_LANCE,bs_gun008,铠罗铳枪·痹贼,op_gun006
GUN_LANCE,bs_gun008,铠罗铳枪·风漂,op_gun007
GUN_LANCE,bs_gun008,铠罗铳枪·尸套,op_gun008
GUN_LANCE,bs_gun008,铠罗铳枪·王,op_gun009
GUN_LANCE,bs_gun008,铠罗铳枪·泥鱼,op_gun010
GUN_LANCE,bs_gun008,铠罗铳枪·爆鳞,op_gun012
GUN_LANCE,bs_gun009,皇后牙杖·炎妃/魂焰铳枪·炎妃,
GUN_LANCE,bs_gun009,皇后牙杖·灭尽/魂焰铳枪·灭尽,op_gun005
GUN_LANCE,bs_gun009,皇后牙杖·冥灯/魂焰铳枪·冥灯,op_gun011
GUN_LANCE,bs_gun010,铬钢镰枪,
GUN_LANCE,bs_gun010,泥岩龙异兽,op_gun010
GUN_LANCE,bs_gun011,龙骨铳枪【烈震】/封龙铳枪,
GUN_LANCE,bs_gun011,牙龙铳枪【大胃王】,op_gun001
GUN_LANCE,bs_gun011,土砂龙断崖,op_gun002
GUN_LANCE,bs_gun011,蛮颚龙之炎铳枪,op_gun004
GUN_LANCE,bs_gun012,严冰骑士/冰砦血仇,
GUN_LANCE,bs_gun013,皇金铳枪·飞雷,op_gun003
GUN_LANCE,bs_gun013,皇金铳枪·风漂,op_gun007
GUN_LANCE,bs_gun013,皇金铳枪·尸套,op_gun008
GUN_LANCE,bs_gun013,皇金铳枪·王,op_gun009
GUN_LANCE,bs_gun013,皇金铳枪·爆鳞,op_gun012
GUN_LANCE,bs_gun014,皇金铳枪·麻痹/水,
GUN_LANCE,gun001,公主铳枪改,
GUN_LANCE,gun002,红色城塔,
GUN_LANCE,gun003,钢冰铳枪/钢龙爪铳枪/钢龙暴风雨,
GUN_LANCE,gun004,烧灭种火,
GUN_LANCE,gun005,飞雷铳枪铁飞蛇/飞雷铳枪【蜻蜓切】/万雷铳枪【蜻蛉切】,
GUN_LANCE,gun006,熔山龙铳枪/真·惊天动地熔山龙铳枪,
GUN_LANCE,gun007,蔷薇铳枪/皇家铳枪·改/君王爆破铳枪,
GUN_LANCE,gun008,蓝色城塔/蓝色战车·改/元神战车,
GUN_LANCE,gun009,愚欲铳枪/暴铳枪格拉古利德,
GUN_LANCE,gun010,飞毒铳枪红火花·改/飞毒铳枪【红火蜂】,
GUN_LANCE,gun012,烧灭种火【祸】,
GUN_LANCE,gun013,双斗冰牙/双斗冰牙·改/琥珀行军,
GUN_LANCE,gun014,轰龙爆破铳枪·改/轰铳枪【虎炮】,
GUN_LANCE,gun015,水螅·水碟/暴君·水碟,
GUN_LANCE,gun016,金刚宝塔－寂灭－,
GUN_LANCE,gun017,业铳枪暴食,
GUN_LANCE,gun018,王铳枪豪雷·改/王牙铳枪【火雷】,
GUN_LANCE,gun019,狱铳枪龙血/狼牙铳枪【贪狱】,
GUN_LANCE,gun020,女王爆裂铳枪,
GUN_LANCE,gun021,古战车铳枪,
GUN_LANCE,gun022,鬼铳枪/雷鬼铳枪德拉冈,
GUN_LANCE,gun023,鬼神铳枪猛狮,
GUN_LANCE,gun024,赤龙击破枪1
GUN_LANCE,gun025,煌黑破铳枪/煌黑铳枪之灭,
GUN_LANCE,gun026,奇面族的突火枪/奇面手筒【火祭】,
GUN_LANCE,gun027,公会宫殿守序者/宫廷铳枪【护星】,
GUN_LANCE,gun028,劫难爆破铳枪/吼铳枪【焰咬】,
GUN_LANCE,gun029,白昼之夜,
GUN_LANCE,gun030,黑龙铳枪/真·黑龙铳枪,
GUN_LANCE,gun031,赤龙击破枪2
GUN_LANCE,gun032,碎光之铳枪,
HAMMER,bs_ham001,铁锤/激流强锤/闪电锤,
HAMMER,bs_ham001,花朵锤,op_ham002
HAMMER,bs_ham001,灭尽龙粉碎者,op_ham005
HAMMER,bs_ham001,马拉多战锤,op_ham006
HAMMER,bs_ham001,冥灯龙大锤/冥灯龙大锤改,op_ham011
HAMMER,bs_ham001,夜神大锤,op_ham015
HAMMER,bs_ham001,冰尖强锤,op_ham017
HAMMER,bs_ham002,防卫队战锤/(大)鬼铁/水流锤/雷光强锤/黑钢锤/黑铁,
HAMMER,bs_ham002,痹贼龙锤,op_ham006
HAMMER,bs_ham003,岩骨锤/重岩骨锤/大地之岩/龙骨大锤,
HAMMER,bs_ham003,搔鸟钉锤,op_ham001
HAMMER,bs_ham003,土砂龙链枷,op_ham003
HAMMER,bs_ham003,火炎战锤,op_ham004
HAMMER,bs_ham003,骨锤龙击锤,op_ham007
HAMMER,bs_ham003,尸套龙大锤,op_ham008
HAMMER,bs_ham003,铜头锤,op_ham009
HAMMER,bs_ham003,爆锤破坏者,op_ham010
HAMMER,bs_ham004,冲击钉锤,op_ham001
HAMMER,bs_ham004,土砂龙破坏者,op_ham003
HAMMER,bs_ham004,蛮颚龙战锤,op_ham004
HAMMER,bs_ham004,锐骨锤,op_ham007
HAMMER,bs_ham004,爆锤战锤,op_ham009
HAMMER,bs_ham004,重甲锤爆锤龙,op_ham010
HAMMER,bs_ham004,自由雷颚,op_ham014
HAMMER,bs_ham004,巨牛大蹄,op_ham019
HAMMER,bs_ham004,混沌战锤,op_ham023
HAMMER,bs_ham005,金色的锤子·水/冰/雷,
HAMMER,bs_ham005,金色的锤子·搔,op_ham001
HAMMER,bs_ham005,金色的锤子·毒妖,op_ham002
HAMMER,bs_ham005,金色的锤子·土砂,op_ham003
HAMMER,bs_ham005,金色的锤子·蛮颚,op_ham004
HAMMER,bs_ham005,金色的锤子·痹贼,op_ham006
HAMMER,bs_ham005,金色的锤子·骨锤,op_ham007
HAMMER,bs_ham005,金色的锤子·尸套,op_ham008
HAMMER,bs_ham005,金色的锤子·角,op_ham009
HAMMER,bs_ham005,金色的锤子·爆锤,op_ham010
HAMMER,bs_ham006,铠罗大锤·水/冰/雷/睡眠,
HAMMER,bs_ham006,铠罗大锤·搔,op_ham001
HAMMER,bs_ham006,铠罗大锤·毒妖,op_ham002
HAMMER,bs_ham006,铠罗大锤·土砂,op_ham003
HAMMER,bs_ham006,铠罗大锤·蛮颚,op_ham004
HAMMER,bs_ham006,铠罗大锤·痹贼,op_ham006
HAMMER,bs_ham006,铠罗大锤·骨锤,op_ham007
HAMMER,bs_ham006,铠罗大锤·尸套,op_ham008
HAMMER,bs_ham006,铠罗大锤·角,op_ham009
HAMMER,bs_ham006,铠罗大锤·爆锤,op_ham010
HAMMER,bs_ham007,皇后链锤·炎妃/魂焰刚锤·炎妃,
HAMMER,bs_ham007,皇后链锤·灭尽/魂焰刚锤·灭尽,op_ham005
HAMMER,bs_ham007,皇后链锤·冥灯/魂焰刚锤·冥灯,op_ham011
HAMMER,bs_ham008,蛇神战锤,op_ham006
HAMMER,bs_ham009,盖亚终结者 /封龙大槌,
HAMMER,bs_ham009,巢穴钩爪,op_ham001
HAMMER,bs_ham009,土砂龙冲击,op_ham003
HAMMER,bs_ham009,蛮颚龙之猛槌,op_ham004
HAMMER,bs_ham009,骨锤龙终结者 ,op_ham007
HAMMER,bs_ham009,黑羽凶槌,op_ham021
HAMMER,bs_ham010,严冰风云者/冰军极地,
HAMMER,bs_ham011,皇金锤·痹贼,op_ham006
HAMMER,bs_ham011,皇金锤·尸套,op_ham008
HAMMER,bs_ham011,皇金锤·爆锤,op_ham010
HAMMER,bs_ham012,皇金锤·水/冰/雷/爆破,
HAMMER,ham001,钢冰棍/巨大钢龙锤/超越钢龙锤,
HAMMER,ham002,鲜艳花朵/花之女神·改/圣地花神,
HAMMER,ham003,牢狱锤/电击锤/拘束之棺,
HAMMER,ham004,溃灭一击,
HAMMER,ham005,恶灵祸根,
HAMMER,ham006,熔山龙爆锤/真·活火激发熔山龙爆锤,
HAMMER,ham007,冰霜核心改/恸泣冰河·改/冰铁毁坏,
HAMMER,ham008,混沌之锤/混沌猛击,
HAMMER,ham009,水流花仙·改/水流花神,
HAMMER,ham010,恶灵的复仇/渊薮恶灵,
HAMMER,ham011,溃灭一击【坏】,
HAMMER,ham012,隐密破击者·改/夜行锤【常暗】,
HAMMER,ham013,碎龙之尾/爆锤月之尾,
HAMMER,ham014,灼炎之吞噬者·改/斩龙锤能源,
HAMMER,ham015,硫铁合交/暗穴硫斩锤,
HAMMER,ham016,明珠在掌－降魔－,
HAMMER,ham017,业锤食欲,
HAMMER,ham018,钢针锤/硬梆梆的怨气/硬梆梆地狱,
HAMMER,ham019,轰龙纹锤·改/轰锤【虎丸】,
HAMMER,ham020,王锤神雷·改/王牙锤【大雷】,
HAMMER,ham021,狱锤龙额/狼牙锤【食狱】,
HAMMER,ham022,红色冲击/火龙碎弗拉冈,
HAMMER,ham023,星碎陨落,
HAMMER,ham024,怒发锤/怒发豪大金狮,
HAMMER,ham025,鬼神锤【金鬼】,
HAMMER,ham026,碎光之灭锤,
HAMMER,ham027,赤龙攫获锤1
HAMMER,ham028,煌黑之坚锤/煌黑坚锤破毁,
HAMMER,ham029,全熟肉【特选】/超全熟肉【顶级】,
HAMMER,ham030,宇宙征服！超级8！,
HAMMER,ham031,公会宫殿链锤/宫廷十字锤【锻星】,
HAMMER,ham032,北极星重击,
HAMMER,ham033,黑龙灭锤/黑龙歼灭锤,
HAMMER,ham034,赤龙攫获锤2
HEAVY_BOWGUN,bs_hbg001,防卫队重弩/(铁制/钢铁/铬钢/水流)突击弩/激流加农炮/黑钢炮筒,
HEAVY_BOWGUN,bs_hbg001,灭尽龙重弩炮,op_hbg001
HEAVY_BOWGUN,bs_hbg001,冥灯龙重弩炮,op_hbg002
HEAVY_BOWGUN,bs_hbg001,贼龙突击弩/贼龙加农炮,op_hbg003
HEAVY_BOWGUN,bs_hbg001,闪耀突击弩/长尾重装弩,op_hbg005
HEAVY_BOWGUN,bs_hbg001,火炎突击弩,op_hbg010
HEAVY_BOWGUN,bs_hbg002,骨制发射器/坚骨发射器/动能发射器/龙骨炮,
HEAVY_BOWGUN,bs_hbg002,岩贼龙炮,op_hbg004
HEAVY_BOWGUN,bs_hbg002,角龙发射器,op_hbg006
HEAVY_BOWGUN,bs_hbg002,花朵发射器/曼陀罗爆破炮,op_hbg007
HEAVY_BOWGUN,bs_hbg002,尖刺发射器/骨锤龙加农炮,op_hbg008
HEAVY_BOWGUN,bs_hbg002,脉冲射手/飞雷龙之针,op_hbg009
HEAVY_BOWGUN,bs_hbg002,熔山龙重弩炮,op_hbg011
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·援击/爆击/冷击,
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·贼,op_hbg003
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·岩贼,op_hbg004
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·眩,op_hbg005
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·角,op_hbg006
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·毒妖,op_hbg007
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·骨锤,op_hbg008
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·飞雷,op_hbg009
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·蛮颚,op_hbg010
HEAVY_BOWGUN,bs_hbg003,金色的炮筒·熔山,op_hbg011
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·援击/爆击/冷击/狙击,
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·贼,op_hbg003
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·岩贼,op_hbg004
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·眩,op_hbg005
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·角,op_hbg006
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·毒妖,op_hbg007
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·骨锤,op_hbg008
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·飞雷,op_hbg009
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·蛮颚,op_hbg010
HEAVY_BOWGUN,bs_hbg004,铠罗突击弩·熔山,op_hbg011
HEAVY_BOWGUN,bs_hbg005,皇后加农炮·炎妃/魂焰龙炮·炎妃,
HEAVY_BOWGUN,bs_hbg005,皇后加农炮·灭尽/魂焰龙炮·灭尽,op_hbg001
HEAVY_BOWGUN,bs_hbg005,皇后加农炮·冥灯/魂焰龙炮·冥灯,op_hbg002
HEAVY_BOWGUN,bs_hbg006,致命突击,
HEAVY_BOWGUN,bs_hbg006,冥灯龙重弩炮改,op_hbg002
HEAVY_BOWGUN,bs_hbg006,针锋重装弩,op_hbg005
HEAVY_BOWGUN,bs_hbg006,梦魇加农炮,op_hbg014
HEAVY_BOWGUN,bs_hbg006,冰尖突击,op_hbg016
HEAVY_BOWGUN,bs_hbg007,茁实爆破炮/封龙炮筒,
HEAVY_BOWGUN,bs_hbg007,岩贼龙大炮【青蛙】,op_hbg004
